Time (HH:MM:SS),Ch4
17:47:17,85.148
17:47:18,85.156
17:47:19,85.161
17:47:20,85.146
17:47:21,85.141
17:47:22,85.133
17:47:23,85.133
17:47:24,85.136
17:47:25,85.128
17:47:26,85.131
17:47:27,85.111
17:47:28,85.121
17:47:29,85.113
17:47:30,85.131
17:47:31,85.113
17:47:32,85.123
17:47:33,85.123
17:47:34,85.128
17:47:35,85.118
17:47:36,85.113
17:47:37,85.148
17:47:38,85.148
17:47:39,85.158
17:47:40,85.131
17:47:41,85.128
17:47:42,85.118
17:47:43,85.123
17:47:44,85.128
17:47:45,85.143
17:47:46,85.151
17:47:47,85.153
17:47:48,85.128
17:47:49,85.111
17:47:50,85.096
17:47:51,85.101
17:47:52,85.091
17:47:53,85.083
17:47:54,85.078
17:47:55,85.088
17:47:56,85.091
17:47:57,85.091
17:47:58,85.093
17:47:59,85.111
17:48:00,85.086
17:48:01,85.098
17:48:02,85.101
17:48:03,85.103
17:48:04,85.078
17:48:05,85.046
17:48:06,85.076
17:48:07,85.091
17:48:08,85.096
17:48:09,85.093
17:48:10,85.091
17:48:11,85.101
17:48:12,85.091
17:48:13,85.073
17:48:14,85.058
17:48:15,85.076
17:48:16,85.099
17:48:17,85.119
17:48:18,85.098
17:48:19,85.091
17:48:20,85.078
17:48:21,85.074
17:48:22,85.071
17:48:23,85.079
17:48:24,85.084
17:48:25,85.078
17:48:26,85.086
17:48:27,85.106
17:48:28,85.104
17:48:29,85.099
17:48:30,85.076
17:48:31,85.084
17:48:32,85.071
17:48:33,85.081
17:48:34,85.074
17:48:35,85.071
17:48:36,85.064
17:48:37,85.054
17:48:38,85.059
17:48:39,85.066
17:48:40,85.066
17:48:41,85.056
17:48:42,85.049
17:48:43,85.054
17:48:44,85.074
17:48:45,85.064
17:48:46,85.079
17:48:47,85.066
17:48:48,85.076
17:48:49,85.054
17:48:50,85.061
17:48:51,85.039
17:48:52,85.056
17:48:53,85.044
17:48:54,85.051
17:48:55,85.034
17:48:56,85.031
17:48:57,85.041
17:48:58,85.039
17:48:59,85.046
17:49:00,85.029
17:49:01,85.026
17:49:02,85.019
17:49:03,85.044
17:49:04,85.051
17:49:05,85.046
17:49:06,85.039
17:49:07,85.031
17:49:08,85.039
17:49:09,85.041
17:49:10,85.056
17:49:11,85.041
17:49:12,85.031
17:49:13,85.016
17:49:14,85.031
17:49:15,85.024
17:49:16,85.029
17:49:17,85.034
17:49:18,85.031
17:49:19,85.031
17:49:20,85.021
17:49:21,85.027
17:49:22,85.024
17:49:23,85.021
17:49:24,85.029
17:49:25,85.034
17:49:26,85.029
17:49:27,85.027
17:49:28,85.007
17:49:29,84.997
17:49:30,84.989
17:49:31,84.999
17:49:32,85.002
17:49:33,84.984
17:49:34,84.989
17:49:35,84.999
17:49:36,85.011
17:49:37,84.997
17:49:38,84.989
17:49:39,85.007
17:49:40,85.007
17:49:41,84.999
17:49:42,84.984
17:49:43,85.009
17:49:44,85.012
17:49:45,85.007
17:49:46,84.969
17:49:47,84.967
17:49:48,84.992
17:49:49,84.999
17:49:50,85.017
17:49:51,84.979
17:49:52,84.987
17:49:53,84.969
17:49:54,84.977
17:49:55,84.977
17:49:56,84.984
17:49:57,84.989
17:49:58,84.967
17:49:59,84.962
17:50:00,84.954
17:50:01,84.964
17:50:02,84.959
17:50:03,84.977
17:50:04,85.009
17:50:05,85.029
17:50:06,85.012
17:50:07,84.989
17:50:08,84.982
17:50:09,84.977
17:50:10,84.987
17:50:11,84.974
17:50:12,84.984
17:50:13,84.969
17:50:14,84.977
17:50:15,84.977
17:50:16,84.989
17:50:17,84.984
17:50:18,84.992
17:50:19,84.992
17:50:20,84.992
17:50:21,84.977
17:50:22,84.960
17:50:23,84.967
17:50:24,84.962
17:50:25,84.964
17:50:26,84.949
17:50:27,84.944
17:50:28,84.940
17:50:29,84.947
17:50:30,84.949
17:50:31,84.964
17:50:32,84.959
17:50:33,84.972
17:50:34,84.954
17:50:35,84.947
17:50:36,84.925
17:50:37,84.940
17:50:38,84.940
17:50:39,84.964
17:50:40,84.959
17:50:41,84.967
17:50:42,84.952
17:50:43,84.930
17:50:44,84.922
17:50:45,84.925
17:50:46,84.940
17:50:47,84.955
17:50:48,84.937
17:50:49,84.942
17:50:50,84.925
17:50:51,84.935
17:50:52,84.920
17:50:53,84.915
17:50:54,84.907
17:50:55,84.915
17:50:56,84.910
17:50:57,84.922
17:50:58,84.922
17:50:59,84.927
17:51:00,84.915
17:51:01,84.900
17:51:02,84.882
17:51:03,84.882
17:51:04,84.895
17:51:05,84.905
17:51:06,84.910
17:51:07,84.892
17:51:08,84.905
17:51:09,84.910
17:51:10,84.930
17:51:11,84.925
17:51:12,84.927
17:51:13,84.912
17:51:14,84.915
17:51:15,84.910
17:51:16,84.915
17:51:17,84.895
17:51:18,84.867
17:51:19,84.865
17:51:20,84.882
17:51:21,84.907
17:51:22,84.900
17:51:23,84.897
17:51:24,84.885
17:51:25,84.905
17:51:26,84.890
17:51:27,84.907
17:51:28,84.885
17:51:29,84.890
17:51:30,84.880
17:51:31,84.903
17:51:32,84.898
17:51:33,84.910
17:51:34,84.908
17:51:35,84.913
17:51:36,84.878
17:51:37,84.845
17:51:38,84.848
17:51:39,84.853
17:51:40,84.860
17:51:41,84.862
17:51:42,84.890
17:51:43,84.890
17:51:44,84.900
17:51:45,84.880
17:51:46,84.898
17:51:47,84.888
17:51:48,84.893
17:51:49,84.868
17:51:50,84.865
17:51:51,84.850
17:51:52,84.875
17:51:53,84.873
17:51:54,84.880
17:51:55,84.858
17:51:56,84.858
17:51:57,84.860
17:51:58,84.865
17:51:59,84.860
17:52:00,84.845
17:52:01,84.848
17:52:02,84.835
17:52:03,84.858
17:52:04,84.845
17:52:05,84.850
17:52:06,84.825
17:52:07,84.833
17:52:08,84.833
17:52:09,84.821
17:52:10,84.831
17:52:11,84.823
17:52:12,84.831
17:52:13,84.823
17:52:14,84.848
17:52:15,84.865
17:52:16,84.861
17:52:17,84.853
17:52:18,84.838
17:52:19,84.845
17:52:20,84.828
17:52:21,84.838
17:52:22,84.813
17:52:23,84.826
17:52:24,84.826
17:52:25,84.841
17:52:26,84.836
17:52:27,84.848
17:52:28,84.861
17:52:29,84.848
17:52:30,84.821
17:52:31,84.806
17:52:32,84.808
17:52:33,84.818
17:52:34,84.803
17:52:35,84.818
17:52:36,84.811
17:52:37,84.818
17:52:38,84.793
17:52:39,84.808
17:52:40,84.811
17:52:41,84.811
17:52:42,84.803
17:52:43,84.808
17:52:44,84.818
17:52:45,84.831
17:52:46,84.841
17:52:47,84.836
17:52:48,84.811
17:52:49,84.803
17:52:50,84.798
17:52:51,84.801
17:52:52,84.803
17:52:53,84.811
17:52:54,84.801
17:52:55,84.788
17:52:56,84.788
17:52:57,84.786
17:52:58,84.778
17:52:59,84.783
17:53:00,84.783
17:53:01,84.803
17:53:02,84.801
17:53:03,84.828
17:53:04,84.823
17:53:05,84.828
17:53:06,84.828
17:53:07,84.818
17:53:08,84.788
17:53:09,84.764
17:53:10,84.776
17:53:11,84.794
17:53:12,84.801
17:53:13,84.791
17:53:14,84.781
17:53:15,84.769
17:53:16,84.759
17:53:17,84.774
17:53:18,84.776
17:53:19,84.779
17:53:20,84.781
17:53:21,84.789
17:53:22,84.791
17:53:23,84.771
17:53:24,84.761
17:53:25,84.759
17:53:26,84.779
17:53:27,84.781
17:53:28,84.791
17:53:29,84.786
17:53:30,84.799
17:53:31,84.791
17:53:32,84.781
17:53:33,84.759
17:53:34,84.749
17:53:35,84.746
17:53:36,84.751
17:53:37,84.739
17:53:38,84.734
17:53:39,84.734
17:53:40,84.751
17:53:41,84.761
17:53:42,84.752
17:53:43,84.729
17:53:44,84.737
17:53:45,84.751
17:53:46,84.776
17:53:47,84.759
17:53:48,84.759
17:53:49,84.762
17:53:50,84.752
17:53:51,84.749
17:53:52,84.754
17:53:53,84.762
17:53:54,84.769
17:53:55,84.752
17:53:56,84.752
17:53:57,84.732
17:53:58,84.734
17:53:59,84.724
17:54:00,84.717
17:54:01,84.705
17:54:02,84.702
17:54:03,84.715
17:54:04,84.712
17:54:05,84.727
17:54:06,84.722
17:54:07,84.739
17:54:08,84.739
17:54:09,84.739
17:54:10,84.719
17:54:11,84.712
17:54:12,84.712
17:54:13,84.712
17:54:14,84.710
17:54:15,84.702
17:54:16,84.702
17:54:17,84.680
17:54:18,84.692
17:54:19,84.675
17:54:20,84.692
17:54:21,84.677
17:54:22,84.710
17:54:23,84.712
17:54:24,84.705
17:54:25,84.685
17:54:26,84.677
17:54:27,84.675
17:54:28,84.685
17:54:29,84.687
17:54:30,84.687
17:54:31,84.677
17:54:32,84.672
17:54:33,84.670
17:54:34,84.670
17:54:35,84.665
17:54:36,84.687
17:54:37,84.700
17:54:38,84.702
17:54:39,84.695
17:54:40,84.687
17:54:41,84.702
17:54:42,84.685
17:54:43,84.690
17:54:44,84.692
17:54:45,84.712
17:54:46,84.707
17:54:47,84.692
17:54:48,84.673
17:54:49,84.668
17:54:50,84.653
17:54:51,84.640
17:54:52,84.640
17:54:53,84.652
17:54:54,84.682
17:54:55,84.673
17:54:56,84.678
17:54:57,84.668
17:54:58,84.660
17:54:59,84.657
17:55:00,84.655
17:55:01,84.663
17:55:02,84.663
17:55:03,84.668
17:55:04,84.670
17:55:05,84.678
17:55:06,84.668
17:55:07,84.695
17:55:08,84.680
17:55:09,84.692
17:55:10,84.670
17:55:11,84.673
17:55:12,84.660
17:55:13,84.653
17:55:14,84.643
17:55:15,84.638
17:55:16,84.638
17:55:17,84.653
17:55:18,84.651
17:55:19,84.661
17:55:20,84.641
17:55:21,84.650
17:55:22,84.638
17:55:23,84.648
17:55:24,84.643
17:55:25,84.631
17:55:26,84.616
17:55:27,84.603
17:55:28,84.608
17:55:29,84.611
17:55:30,84.618
17:55:31,84.636
17:55:32,84.658
17:55:33,84.668
17:55:34,84.668
17:55:35,84.655
17:55:36,84.638
17:55:37,84.626
17:55:38,84.628
17:55:39,84.633
17:55:40,84.638
17:55:41,84.633
17:55:42,84.628
17:55:43,84.606
17:55:44,84.621
17:55:45,84.628
17:55:46,84.646
17:55:47,84.633
17:55:48,84.628
17:55:49,84.616
17:55:50,84.616
17:55:51,84.631
17:55:52,84.621
17:55:53,84.618
17:55:54,84.596
17:55:55,84.623
17:55:56,84.611
17:55:57,84.636
17:55:58,84.633
17:55:59,84.648
17:56:00,84.628
17:56:01,84.623
17:56:02,84.596
17:56:03,84.594
17:56:04,84.586
17:56:05,84.591
17:56:06,84.594
17:56:07,84.569
17:56:08,84.589
17:56:09,84.591
17:56:10,84.601
17:56:11,84.581
17:56:12,84.586
17:56:13,84.581
17:56:14,84.604
17:56:15,84.581
17:56:16,84.591
17:56:17,84.589
17:56:18,84.604
17:56:19,84.596
17:56:20,84.596
17:56:21,84.598
17:56:22,84.598
17:56:23,84.593
17:56:24,84.588
17:56:25,84.603
17:56:26,84.594
17:56:27,84.596
17:56:28,84.589
17:56:29,84.589
17:56:30,84.571
17:56:31,84.566
17:56:32,84.564
17:56:33,84.574
17:56:34,84.584
17:56:35,84.576
17:56:36,84.571
17:56:37,84.559
17:56:38,84.576
17:56:39,84.566
17:56:40,84.569
17:56:41,84.544
17:56:42,84.557
17:56:43,84.559
17:56:44,84.589
17:56:45,84.581
17:56:46,84.591
17:56:47,84.569
17:56:48,84.584
17:56:49,84.576
17:56:50,84.584
17:56:51,84.586
17:56:52,84.579
17:56:53,84.566
17:56:54,84.564
17:56:55,84.569
17:56:56,84.571
17:56:57,84.559
17:56:58,84.557
17:56:59,84.569
17:57:00,84.569
17:57:01,84.569
17:57:02,84.584
17:57:03,84.564
17:57:04,84.579
17:57:05,84.557
17:57:06,84.572
17:57:07,84.554
17:57:08,84.554
17:57:09,84.559
17:57:10,84.564
17:57:11,84.564
17:57:12,84.567
17:57:13,84.552
17:57:14,84.529
17:57:15,84.529
17:57:16,84.537
17:57:17,84.562
17:57:18,84.559
17:57:19,84.554
17:57:20,84.552
17:57:21,84.547
17:57:22,84.557
17:57:23,84.547
17:57:24,84.547
17:57:25,84.529
17:57:26,84.544
17:57:27,84.525
17:57:28,84.522
17:57:29,84.507
17:57:30,84.512
17:57:31,84.515
17:57:32,84.515
17:57:33,84.532
17:57:34,84.542
17:57:35,84.557
17:57:36,84.552
17:57:37,84.535
17:57:38,84.515
17:57:39,84.515
17:57:40,84.512
17:57:41,84.512
17:57:42,84.519
17:57:43,84.519
17:57:44,84.517
17:57:45,84.507
17:57:46,84.505
17:57:47,84.512
17:57:48,84.495
17:57:49,84.507
17:57:50,84.505
17:57:51,84.502
17:57:52,84.510
17:57:53,84.500
17:57:54,84.512
17:57:55,84.502
17:57:56,84.502
17:57:57,84.507
17:57:58,84.510
17:57:59,84.532
17:58:00,84.517
17:58:01,84.515
17:58:02,84.500
17:58:03,84.497
17:58:04,84.507
17:58:05,84.505
17:58:06,84.520
17:58:07,84.498
17:58:08,84.500
17:58:09,84.502
17:58:10,84.507
17:58:11,84.492
17:58:12,84.480
17:58:13,84.478
17:58:14,84.487
17:58:15,84.497
17:58:16,84.512
17:58:17,84.510
17:58:18,84.500
17:58:19,84.495
17:58:20,84.497
17:58:21,84.497
17:58:22,84.495
17:58:23,84.497
17:58:24,84.492
17:58:25,84.488
17:58:26,84.490
17:58:27,84.502
17:58:28,84.495
17:58:29,84.472
17:58:30,84.482
17:58:31,84.482
17:58:32,84.485
17:58:33,84.475
17:58:34,84.480
17:58:35,84.495
17:58:36,84.477
17:58:37,84.480
17:58:38,84.473
17:58:39,84.475
17:58:40,84.480
17:58:41,84.468
17:58:42,84.456
17:58:43,84.451
17:58:44,84.466
17:58:45,84.495
17:58:46,84.480
17:58:47,84.473
17:58:48,84.455
17:58:49,84.460
17:58:50,84.455
17:58:51,84.443
17:58:52,84.443
17:58:53,84.438
17:58:54,84.446
17:58:55,84.458
17:58:56,84.460
17:58:57,84.470
17:58:58,84.463
17:58:59,84.468
17:59:00,84.461
17:59:01,84.453
17:59:02,84.446
17:59:03,84.436
17:59:04,84.426
17:59:05,84.431
17:59:06,84.438
17:59:07,84.458
17:59:08,84.455
17:59:09,84.445
17:59:10,84.436
17:59:11,84.446
17:59:12,84.438
17:59:13,84.451
17:59:14,84.423
17:59:15,84.433
17:59:16,84.413
17:59:17,84.418
17:59:18,84.436
17:59:19,84.431
17:59:20,84.448
17:59:21,84.443
17:59:22,84.446
17:59:23,84.446
17:59:24,84.433
17:59:25,84.428
17:59:26,84.404
17:59:27,84.409
17:59:28,84.421
17:59:29,84.436
17:59:30,84.423
17:59:31,84.404
17:59:32,84.394
17:59:33,84.414
17:59:34,84.424
17:59:35,84.421
17:59:36,84.409
17:59:37,84.409
17:59:38,84.406
17:59:39,84.421
17:59:40,84.409
17:59:41,84.431
17:59:42,84.404
17:59:43,84.414
17:59:44,84.406
17:59:45,84.418
17:59:46,84.406
17:59:47,84.376
17:59:48,84.359
17:59:49,84.391
17:59:50,84.399
17:59:51,84.411
17:59:52,84.401
17:59:53,84.406
17:59:54,84.414
17:59:55,84.409
17:59:56,84.418
17:59:57,84.421
17:59:58,84.409
17:59:59,84.396
18:00:00,84.372
18:00:01,84.379
18:00:02,84.386
18:00:03,84.406
18:00:04,84.409
18:00:05,84.404
18:00:06,84.381
18:00:07,84.357
18:00:08,84.362
18:00:09,84.362
18:00:10,84.381
18:00:11,84.357
18:00:12,84.352
18:00:13,84.344
18:00:14,84.376
18:00:15,84.391
18:00:16,84.384
18:00:17,84.376
18:00:18,84.366
18:00:19,84.366
18:00:20,84.359
18:00:21,84.384
18:00:22,84.389
18:00:23,84.377
18:00:24,84.352
18:00:25,84.359
18:00:26,84.367
18:00:27,84.377
18:00:28,84.379
18:00:29,84.379
18:00:30,84.384
18:00:31,84.374
18:00:32,84.372
18:00:33,84.357
18:00:34,84.355
18:00:35,84.372
18:00:36,84.377
18:00:37,84.374
18:00:38,84.364
18:00:39,84.374
18:00:40,84.369
18:00:41,84.355
18:00:42,84.335
18:00:43,84.352
18:00:44,84.370
18:00:45,84.382
18:00:46,84.377
18:00:47,84.367
18:00:48,84.357
18:00:49,84.354
18:00:50,84.344
18:00:51,84.352
18:00:52,84.337
18:00:53,84.352
18:00:54,84.342
18:00:55,84.352
18:00:56,84.365
18:00:57,84.370
18:00:58,84.370
18:00:59,84.352
18:01:00,84.362
18:01:01,84.340
18:01:02,84.352
18:01:03,84.330
18:01:04,84.355
18:01:05,84.323
18:01:06,84.332
18:01:07,84.313
18:01:08,84.320
18:01:09,84.305
18:01:10,84.313
18:01:11,84.335
18:01:12,84.340
18:01:13,84.338
18:01:14,84.333
18:01:15,84.335
18:01:16,84.332
18:01:17,84.313
18:01:18,84.305
18:01:19,84.320
18:01:20,84.325
18:01:21,84.330
18:01:22,84.315
18:01:23,84.320
18:01:24,84.325
18:01:25,84.320
18:01:26,84.317
18:01:27,84.320
18:01:28,84.318
18:01:29,84.320
18:01:30,84.305
18:01:31,84.313
18:01:32,84.305
18:01:33,84.313
18:01:34,84.313
18:01:35,84.305
18:01:36,84.300
18:01:37,84.286
18:01:38,84.300
18:01:39,84.295
18:01:40,84.303
18:01:41,84.286
18:01:42,84.298
18:01:43,84.281
18:01:44,84.283
18:01:45,84.278
18:01:46,84.308
18:01:47,84.305
18:01:48,84.286
18:01:49,84.276
18:01:50,84.280
18:01:51,84.300
18:01:52,84.298
18:01:53,84.296
18:01:54,84.291
18:01:55,84.306
18:01:56,84.301
18:01:57,84.288
18:01:58,84.275
18:01:59,84.283
18:02:00,84.298
18:02:01,84.288
18:02:02,84.266
18:02:03,84.261
18:02:04,84.261
18:02:05,84.293
18:02:06,84.281
18:02:07,84.288
18:02:08,84.256
18:02:09,84.263
18:02:10,84.251
18:02:11,84.276
18:02:12,84.276
18:02:13,84.276
18:02:14,84.273
18:02:15,84.264
18:02:16,84.259
18:02:17,84.246
18:02:18,84.259
18:02:19,84.276
18:02:20,84.276
18:02:21,84.244
18:02:22,84.227
18:02:23,84.224
18:02:24,84.244
18:02:25,84.239
18:02:26,84.256
18:02:27,84.256
18:02:28,84.274
18:02:29,84.244
18:02:30,84.244
18:02:31,84.239
18:02:32,84.254
18:02:33,84.247
18:02:34,84.239
18:02:35,84.241
18:02:36,84.256
18:02:37,84.269
18:02:38,84.266
18:02:39,84.256
18:02:40,84.239
18:02:41,84.239
18:02:42,84.242
18:02:43,84.259
18:02:44,84.252
18:02:45,84.247
18:02:46,84.239
18:02:47,84.236
18:02:48,84.244
18:02:49,84.234
18:02:50,84.232
18:02:51,84.232
18:02:52,84.254
18:02:53,84.266
18:02:54,84.276
18:02:55,84.247
18:02:56,84.214
18:02:57,84.202
18:02:58,84.217
18:02:59,84.249
18:03:00,84.244
18:03:01,84.234
18:03:02,84.214
18:03:03,84.217
18:03:04,84.232
18:03:05,84.222
18:03:06,84.227
18:03:07,84.212
18:03:08,84.224
18:03:09,84.212
18:03:10,84.214
18:03:11,84.217
18:03:12,84.220
18:03:13,84.215
18:03:14,84.212
18:03:15,84.232
18:03:16,84.244
18:03:17,84.242
18:03:18,84.215
18:03:19,84.202
18:03:20,84.207
18:03:21,84.192
18:03:22,84.197
18:03:23,84.187
18:03:24,84.200
18:03:25,84.182
18:03:26,84.187
18:03:27,84.200
18:03:28,84.217
18:03:29,84.225
18:03:30,84.210
18:03:31,84.200
18:03:32,84.192
18:03:33,84.202
18:03:34,84.215
18:03:35,84.217
18:03:36,84.212
18:03:37,84.192
18:03:38,84.195
18:03:39,84.192
18:03:40,84.197
18:03:41,84.187
18:03:42,84.205
18:03:43,84.205
18:03:44,84.212
18:03:45,84.187
18:03:46,84.190
18:03:47,84.182
18:03:48,84.190
18:03:49,84.193
18:03:50,84.183
18:03:51,84.175
18:03:52,84.170
18:03:53,84.173
18:03:54,84.180
18:03:55,84.187
18:03:56,84.205
18:03:57,84.217
18:03:58,84.198
18:03:59,84.180
18:04:00,84.168
18:04:01,84.183
18:04:02,84.176
18:04:03,84.166
18:04:04,84.146
18:04:05,84.141
18:04:06,84.133
18:04:07,84.166
18:04:08,84.176
18:04:09,84.166
18:04:10,84.121
18:04:11,84.126
18:04:12,84.136
18:04:13,84.153
18:04:14,84.143
18:04:15,84.153
18:04:16,84.160
18:04:17,84.168
18:04:18,84.168
18:04:19,84.160
18:04:20,84.160
18:04:21,84.153
18:04:22,84.170
18:04:23,84.158
18:04:24,84.153
18:04:25,84.141
18:04:26,84.151
18:04:27,84.143
18:04:28,84.133
18:04:29,84.126
18:04:30,84.133
18:04:31,84.150
18:04:32,84.155
18:04:33,84.155
18:04:34,84.150
18:04:35,84.148
18:04:36,84.163
18:04:37,84.146
18:04:38,84.134
18:04:39,84.116
18:04:40,84.129
18:04:41,84.146
18:04:42,84.141
18:04:43,84.146
18:04:44,84.141
18:04:45,84.146
18:04:46,84.126
18:04:47,84.121
18:04:48,84.114
18:04:49,84.124
18:04:50,84.126
18:04:51,84.146
18:04:52,84.165
18:04:53,84.175
18:04:54,84.158
18:04:55,84.131
18:04:56,84.099
18:04:57,84.104
18:04:58,84.106
18:04:59,84.131
18:05:00,84.121
18:05:01,84.119
18:05:02,84.109
18:05:03,84.101
18:05:04,84.109
18:05:05,84.119
18:05:06,84.119
18:05:07,84.094
18:05:08,84.072
18:05:09,84.074
18:05:10,84.096
18:05:11,84.111
18:05:12,84.131
18:05:13,84.129
18:05:14,84.124
18:05:15,84.104
18:05:16,84.107
18:05:17,84.112
18:05:18,84.109
18:05:19,84.101
18:05:20,84.096
18:05:21,84.116
18:05:22,84.107
18:05:23,84.089
18:05:24,84.060
18:05:25,84.055
18:05:26,84.082
18:05:27,84.102
18:05:28,84.099
18:05:29,84.084
18:05:30,84.094
18:05:31,84.107
18:05:32,84.112
18:05:33,84.104
18:05:34,84.101
18:05:35,84.099
18:05:36,84.094
18:05:37,84.077
18:05:38,84.084
18:05:39,84.082
18:05:40,84.082
18:05:41,84.074
18:05:42,84.077
18:05:43,84.102
18:05:44,84.087
18:05:45,84.077
18:05:46,84.062
18:05:47,84.062
18:05:48,84.074
18:05:49,84.082
18:05:50,84.084
18:05:51,84.072
18:05:52,84.077
18:05:53,84.060
18:05:54,84.072
18:05:55,84.057
18:05:56,84.072
18:05:57,84.047
18:05:58,84.062
18:05:59,84.062
18:06:00,84.074
18:06:01,84.055
18:06:02,84.050
18:06:03,84.045
18:06:04,84.052
18:06:05,84.065
18:06:06,84.062
18:06:07,84.045
18:06:08,84.028
18:06:09,84.031
18:06:10,84.040
18:06:11,84.048
18:06:12,84.055
18:06:13,84.058
18:06:14,84.060
18:06:15,84.050
18:06:16,84.053
18:06:17,84.033
18:06:18,84.033
18:06:19,84.028
18:06:20,84.045
18:06:21,84.048
18:06:22,84.060
18:06:23,84.065
18:06:24,84.057
18:06:25,84.040
18:06:26,84.040
18:06:27,84.043
18:06:28,84.048
18:06:29,84.048
18:06:30,84.048
18:06:31,84.045
18:06:32,84.038
18:06:33,84.045
18:06:34,84.055
18:06:35,84.045
18:06:36,84.031
18:06:37,84.023
18:06:38,84.028
18:06:39,84.023
18:06:40,84.013
18:06:41,84.016
18:06:42,84.009
18:06:43,84.006
18:06:44,84.016
18:06:45,84.023
18:06:46,84.018
18:06:47,83.996
18:06:48,84.006
18:06:49,84.028
18:06:50,84.036
18:06:51,84.031
18:06:52,84.009
18:06:53,83.982
18:06:54,83.962
18:06:55,83.972
18:06:56,84.004
18:06:57,84.041
18:06:58,84.031
18:06:59,84.019
18:07:00,84.006
18:07:01,84.014
18:07:02,84.014
18:07:03,84.004
18:07:04,84.009
18:07:05,84.018
18:07:06,84.023
18:07:07,84.023
18:07:08,84.026
18:07:09,84.011
18:07:10,84.001
18:07:11,83.982
18:07:12,83.982
18:07:13,83.974
18:07:14,83.979
18:07:15,83.986
18:07:16,83.994
18:07:17,83.991
18:07:18,83.981
18:07:19,83.994
18:07:20,84.004
18:07:21,84.021
18:07:22,84.014
18:07:23,84.001
18:07:24,83.992
18:07:25,83.982
18:07:26,83.987
18:07:27,83.994
18:07:28,84.009
18:07:29,84.001
18:07:30,83.986
18:07:31,83.974
18:07:32,83.984
18:07:33,83.982
18:07:34,83.994
18:07:35,83.992
18:07:36,84.006
18:07:37,83.967
18:07:38,83.974
18:07:39,83.942
18:07:40,83.957
18:07:41,83.945
18:07:42,83.984
18:07:43,83.987
18:07:44,83.992
18:07:45,83.964
18:07:46,83.955
18:07:47,83.955
18:07:48,83.972
18:07:49,83.994
18:07:50,83.996
18:07:51,83.991
18:07:52,83.972
18:07:53,83.954
18:07:54,83.945
18:07:55,83.937
18:07:56,83.947
18:07:57,83.930
18:07:58,83.937
18:07:59,83.932
18:08:00,83.950
18:08:01,83.967
18:08:02,83.977
18:08:03,83.970
18:08:04,83.945
18:08:05,83.935
18:08:06,83.942
18:08:07,83.955
18:08:08,83.957
18:08:09,83.947
18:08:10,83.940
18:08:11,83.937
18:08:12,83.942
18:08:13,83.955
18:08:14,83.945
18:08:15,83.950
18:08:16,83.943
18:08:17,83.943
18:08:18,83.950
18:08:19,83.943
18:08:20,83.945
18:08:21,83.930
18:08:22,83.925
18:08:23,83.933
18:08:24,83.918
18:08:25,83.925
18:08:26,83.918
18:08:27,83.945
18:08:28,83.935
18:08:29,83.923
18:08:30,83.911
18:08:31,83.911
18:08:32,83.928
18:08:33,83.928
18:08:34,83.943
18:08:35,83.943
18:08:36,83.940
18:08:37,83.923
18:08:38,83.921
18:08:39,83.923
18:08:40,83.940
18:08:41,83.933
18:08:42,83.933
18:08:43,83.925
18:08:44,83.926
18:08:45,83.921
18:08:46,83.916
18:08:47,83.915
18:08:48,83.918
18:08:49,83.920
18:08:50,83.905
18:08:51,83.893
18:08:52,83.891
18:08:53,83.898
18:08:54,83.913
18:08:55,83.925
18:08:56,83.921
18:08:57,83.913
18:08:58,83.891
18:08:59,83.891
18:09:00,83.886
18:09:01,83.894
18:09:02,83.896
18:09:03,83.884
18:09:04,83.874
18:09:05,83.871
18:09:06,83.896
18:09:07,83.896
18:09:08,83.886
18:09:09,83.879
18:09:10,83.879
18:09:11,83.889
18:09:12,83.876
18:09:13,83.899
18:09:14,83.906
18:09:15,83.906
18:09:16,83.886
18:09:17,83.889
18:09:18,83.891
18:09:19,83.884
18:09:20,83.876
18:09:21,83.889
18:09:22,83.903
18:09:23,83.908
18:09:24,83.889
18:09:25,83.886
18:09:26,83.884
18:09:27,83.899
18:09:28,83.881
18:09:29,83.869
18:09:30,83.866
18:09:31,83.879
18:09:32,83.879
18:09:33,83.857
18:09:34,83.854
18:09:35,83.869
18:09:36,83.881
18:09:37,83.896
18:09:38,83.877
18:09:39,83.882
18:09:40,83.862
18:09:41,83.872
18:09:42,83.857
18:09:43,83.849
18:09:44,83.832
18:09:45,83.847
18:09:46,83.855
18:09:47,83.877
18:09:48,83.874
18:09:49,83.854
18:09:50,83.849
18:09:51,83.839
18:09:52,83.859
18:09:53,83.864
18:09:54,83.881
18:09:55,83.879
18:09:56,83.879
18:09:57,83.864
18:09:58,83.862
18:09:59,83.857
18:10:00,83.867
18:10:01,83.862
18:10:02,83.859
18:10:03,83.849
18:10:04,83.864
18:10:05,83.857
18:10:06,83.857
18:10:07,83.830
18:10:08,83.825
18:10:09,83.825
18:10:10,83.840
18:10:11,83.835
18:10:12,83.830
18:10:13,83.818
18:10:14,83.822
18:10:15,83.832
18:10:16,83.837
18:10:17,83.847
18:10:18,83.828
18:10:19,83.830
18:10:20,83.815
18:10:21,83.823
18:10:22,83.810
18:10:23,83.813
18:10:24,83.818
18:10:25,83.820
18:10:26,83.830
18:10:27,83.833
18:10:28,83.835
18:10:29,83.808
18:10:30,83.810
18:10:31,83.815
18:10:32,83.835
18:10:33,83.828
18:10:34,83.847
